iter	Logloss
0	0.6792596436
1	0.6659410095
2	0.6534515381
3	0.6414707947
4	0.6300809479
5	0.6193554306
6	0.6091456223
7	0.5993642426
8	0.5901384735
9	0.5814509583
10	0.5731259537
11	0.5652643967
12	0.5577570724
13	0.550526886
14	0.5438495636
15	0.5375270462
16	0.5314128876
17	0.5257080841
18	0.5201696396
19	0.5149525452
20	0.5100944901
21	0.5054132843
22	0.5010705566
23	0.4968588638
24	0.4929005814
25	0.4890218353
26	0.4853630829
27	0.481798172
28	0.478504982
29	0.475308342
30	0.4724462128
31	0.4696464539
32	0.4669193268
33	0.4642662811
34	0.4618665314
35	0.4595881653
36	0.4573220062
37	0.4551223755
38	0.4530524445
39	0.45110466
40	0.4493590927
41	0.4476114655
42	0.4459191895
43	0.4444363403
44	0.4429590607
45	0.4414722443
46	0.4401244736
47	0.4386974335
48	0.4373789978
49	0.4362401199
50	0.4350003052
51	0.4339228439
52	0.4329033279
53	0.4318763351
54	0.4307481384
55	0.4299234772
56	0.4290270233
57	0.4280016708
58	0.4272125626
59	0.4264865494
60	0.4256828308
61	0.4249918365
62	0.4242990494
63	0.4236116791
64	0.4229482269
65	0.4223594666
66	0.4217804718
67	0.4211561203
68	0.4205470276
69	0.4198972321
70	0.4193888092
71	0.4189467621
72	0.4183560181
73	0.4179343033
74	0.4175375366
75	0.4170574951
76	0.4165906143
77	0.4160356522
78	0.4156428909
79	0.4152985382
80	0.4149830627
81	0.4146097565
82	0.4142687988
83	0.41382164
84	0.413407135
85	0.4130347824
86	0.4126287079
87	0.4121805573
88	0.4119242096
89	0.4117443085
90	0.4114766312
91	0.4111526489
92	0.4110004044
93	0.4108072662
94	0.4104491806
95	0.4102571106
96	0.4099835205
97	0.4096768188
98	0.4093228912
99	0.4091370773
100	0.4087754822
101	0.4084773254
102	0.4082850266
103	0.4079639053
104	0.4076239777
105	0.4074134827
106	0.4070728302
107	0.406864624
108	0.406671524
109	0.4064530945
110	0.406277504
111	0.4059951782
112	0.4057069397
113	0.4054535675
114	0.4052909851
115	0.4051172638
116	0.4049414063
117	0.404782753
118	0.4046256256
119	0.404396286
120	0.4042030716
121	0.4040198135
122	0.4036950302
123	0.4035179901
124	0.4034157562
125	0.4032771301
126	0.4031214142
127	0.4029292297
128	0.4027969742
129	0.4026679993
130	0.4023826599
131	0.4021255493
132	0.4019655609
133	0.4018113708
134	0.4015939713
135	0.401370697
136	0.4011991119
137	0.400996933
138	0.4007757568
139	0.4005088806
140	0.4003007507
141	0.4002018738
142	0.4001264954
143	0.3999337387
144	0.3997686005
145	0.3996128082
146	0.3994382477
147	0.3991951752
148	0.3990186691
149	0.3989121628
150	0.3987643433
151	0.3987069321
152	0.3986916733
153	0.3984628296
154	0.398227005
155	0.3980231094
156	0.3977668762
157	0.3974893188
158	0.3972827911
